20190102	285.11
20190103	287.10
20190104	288.52
20190107	285.97
20190108	285.24
20190109	284.55
20190110	285.01
20190111	282.68
20190114	282.21
20190115	282.33
20190116	283.06
20190117	283.27
20190118	283.31
20190121	282.16
20190122	281.59
20190123	282.96
20190124	282.23
20190125	282.20
20190128	284.36
20190129	285.50
20190130	286.53
20190131	286.39

20190201	287.23
20190211	287.61
20190212	287.31
20190213	287.22
20190214	286.79
20190215	287.76
20190218	289.85
20190219	290.87
20190220	293.07
20190221	291.28
20190222	288.90
20190225	288.07
20190226	288.06
20190227	287.91
20190228	285.49

20190301	285.28
20190304	281.81
20190305	279.92
20190306	279.86
20190307	280.57
20190308	281.07
20190311	283.26
20190312	282.78
20190313	284.52
20190314	284.46
20190315	282.80
20190318	283.54
20190319	284.96
20190320	284.79
20190321	286.24
20190322	285.62
20190325	287.16
20190326	287.86
20190327	287.71
20190328	286.34
20190329	282.60

20190401	282.12
20190402	281.89
20190403	282.33
20190404	281.90
20190408	283.37
20190409	283.79
20190410	284.45
20190411	285.41
20190412	283.12
20190415	281.40
20190416	281.15
20190417	279.51
20190418	278.11
20190419	279.50
20190422	279.95
20190423	279.31
20190424	278.44
20190425	279.63
20190426	280.56
20190429	281.26
20190430	280.48

20190506	282.12
20190507	282.04
20190508	282.84
20190509	282.37
20190510	283.23
20190513	285.08
20190514	289.06
20190515	288.45
20190516	288.60
20190517	287.20
20190520	286.41
20190521	286.58
20190522	285.98
20190523	286.80
20190524	288.25
20190527	288.49
20190528	287.98
20190529	287.83
20190530	287.57
20190531	289.98

20190603	294.12
20190604	296.74
20190605	297.30
20190606	298.32
20190610	298.88
20190611	298.33
20190612	298.46
20190613	300.24
20190614	302.65
20190617	302.15
20190618	302.35
20190619	301.48
20190620	308.76
20190621	312.90
20190624	314.13
20190625	318.20
20190626	316.14
20190627	314.09
20190628	317.66

20190701	308.96
20190702	309.30
20190703	318.70
20190704	316.58
20190705	316.61
20190708	312.79
20190709	311.38
20190710	311.40
20190711	317.20
20190712	314.34
20190715	315.12
20190716	315.15
20190717	313.90
20190718	317.10
20190719	321.90
20190722	318.43
20190723	316.78
20190724	317.29
20190725	317.30
20190726	316.13
20190729	317.64
20190730	317.89
20190731	319.01

20190801	315.52
20190802	322.19
20190805	329.92
20190806	335.15
20190807	339.13
20190808	342.17
20190809	344.04
20190812	343.14
20190813	347.57
20190814	342.57
20190815	346.82
20190816	347.00
20190819	344.75
20190820	342.25
20190821	343.85
20190822	343.86
20190823	343.70
20190826	356.98
20190827	354.20
20190828	356.62
20190829	357.75
20190830	353.60

20190902	353.54
20190903	354.46
20190904	357.77
20190905	357.04
20190906	351.32
20190909	348.53
20190910	343.02
20190911	343.66
20190912	343.56
20190916	344.79
20190917	343.82
20190918	344.72
20190919	342.91
20190920	344.87
20190923	349.64
20190924	349.98
20190925	352.05
20190926	347.95
20190927	347.28
20190930	343.66

20191008	343.27
20191009	347.65
20191010	346.72
20191011	343.19
20191014	339.89
20191015	341.01
20191016	339.76
20191017	340.93
20191018	340.69
20191021	340.09
20191022	339.31
20191023	340.45
20191024	340.29
20191025	342.99
20191028	343.13
20191029	340.32
20191030	339.66
20191031	340.48

20191101	343.39
20191104	343.11
20191105	341.71
20191106	335.64
20191107	337.48
20191108	330.63
20191111	330.09
20191112	328.93
20191113	330.07
20191114	330.94
20191115	331.60
20191118	331.49
20191119	332.81
20191120	333.83
20191121	334.70
20191122	331.63
20191125	331.33
20191126	329.34
20191127	330.73
20191128	330.43
20191129	330.44

20191202	331.42
20191203	332.36
20191204	336.81
20191205	336.13
20191206	335.74
20191209	331.69
20191210	332.01
20191211	332.76
20191212	334.65
20191213	330.46
20191216	333.00
20191217	333.44
20191218	333.83
20191219	333.81
20191220	334.29
20191223	334.72
20191224	336.82
20191225	339.29
20191226	339.53
20191227	341.77
20191230	341.79
20191231	342.88




2019 244	312.61
