20210104	397.54
20210105	399.84
20210106	401.44
20210107	396.11
20210108	396.46
20210111	381.49
20210112	384.84
20210113	387.71
20210114	385.54
20210115	386.12
20210118	381.82
20210119	384.99
20210120	385.66
20210121	388.64
20210122	388.31
20210125	387.79
20210126	387.39
20210127	383.99
20210128	383.87
20210129	383.81

20210201	386.64
20210202	388.12
20210203	383.55
20210204	379.95
20210205	374.99
20210208	377.74
20210209	382.62
20210210	382.17
20210218	370.63
20210219	369.28
20210222	372.82
20210223	378.28
20210224	377.80
20210225	374.88
20210226	370.32

20210301	364.68
20210302	358.85
20210303	361.97
20210304	358.40
20210305	353.82
20210308	359.79
20210309	355.81
20210310	360.91
20210311	363.60
20210312	361.79
20210315	363.65
20210316	363.71
20210317	364.35
20210318	367.62
20210319	364.23
20210322	365.60
20210323	364.83
20210324	365.20
20210325	365.79
20210326	365.05
20210329	365.79
20210330	362.52
20210331	356.17

20210401	362.13
20210402	368.56
20210406	367.28
20210407	367.26
20210408	367.28
20210409	371.33
20210412	368.28
20210413	366.86
20210414	368.63
20210415	366.38
20210416	371.60
20210419	374.60
20210420	371.34
20210421	373.94
20210422	376.04
20210423	374.90
20210426	372.95
20210427	372.41
20210428	371.17
20210429	374.06
20210430	369.31

20210506	374.05
20210507	378.63
20210510	380.58
20210511	380.98
20210512	379.89
20210513	379.73
20210514	379.77
20210517	385.00
20210518	389.28
20210519	387.36
20210520	389.19
20210521	389.10
20210524	392.05
20210525	387.88
20210526	394.02
20210527	390.70
20210528	389.90
20210531	391.80

20210601	392.98
20210602	390.31
20210603	389.26
20210604	375.97
20210607	383.83
20210608	386.01
20210609	385.51
20210610	384.26
20210611	388.03
20210615	379.61
20210616	379.68
20210617	375.86
20210618	370.14
20210621	369.07
20210622	371.82
20210623	372.04
20210624	371.06
20210625	370.76
20210628	369.21
20210629	369.60
20210630	367.05

20210701	369.17
20210702	371.07
20210705	372.48
20210706	374.01
20210707	375.41
20210708	375.21
20210709	376.83
20210712	376.58
20210713	376.92
20210714	377.24
20210715	379.98
20210716	380.27
20210719	378.35
20210720	379.46
20210721	376.49
20210722	375.06
20210723	375.99
20210726	376.94
20210727	374.37
20210728	377.44
20210729	379.11
20210730	380.25

20210802	377.03
20210803	377.31
20210804	377.33
20210805	376.80
20210806	375.07
20210809	363.09
20210810	362.79
20210811	362.07
20210812	365.53
20210813	366.63
20210816	371.40
20210817	372.87
20210818	373.97
20210819	372.92
20210820	373.65
20210823	373.79
20210824	376.38
20210825	374.61
20210826	373.68
20210827	375.36
20210830	378.46
20210831	377.61

20210901	377.18
20210902	377.36
20210903	377.34
20210906	379.99
20210907	379.88
20210908	374.70
20210909	372.57
20210910	373.53
20210913	372.19
20210914	372.93
20210915	374.98
20210916	372.55
20210917	366.27
20210922	371.98
20210923	368.68
20210924	365.47
20210927	367.51
20210928	366.16
20210929	363.60
20210930	363.05

20211008	366.50
20211011	366.35
20211012	366.55
20211013	367.09
20211014	371.71
20211015	372.53
20211018	367.89
20211019	367.04
20211020	365.55
20211021	368.90
20211022	368.54
20211025	369.35
20211026	370.78
20211027	367.66
20211028	370.88
20211029	370.20

20211101	369.03
20211102	369.28
20211103	367.69
20211104	366.51
20211105	370.52
20211108	375.25
20211109	375.95
20211110	376.52
20211111	380.29
20211112	382.44
20211115	381.58
20211116	383.12
20211117	380.84
20211118	383.59
20211119	382.40
20211122	379.94
20211123	372.31
20211124	369.59
20211125	369.28
20211126	369.35
20211129	369.45
20211130	367.79

20211201	364.94
20211202	366.12
20211203	364.66
20211206	367.48
20211207	366.51
20211208	367.72
20211209	366.00
20211210	366.38
20211213	367.38
20211214	367.86
20211215	364.59
20211216	366.83
20211217	370.81
20211220	371.17
20211221	368.98
20211222	368.39
20211223	371.83
20211224	372.71
20211227	372.51
20211228	372.15
20211229	371.47
20211230	370.93
20211231	373.29




2021 243	374.36
